8.051583333333329762e+00	2.835333333333335926e+00
8.685666666666669755e+00	2.918041666666665090e+00
1.162591666666666335e+01	2.758875000000002409e+00
9.902166666666664341e+00	3.485083333333331090e+00
7.770083333333331232e+00	2.490333333333333510e+00
8.867416666666668945e+00	2.640166666666665218e+00
9.365749999999989583e+00	2.731791666666664398e+00
7.835416666666664476e+00	2.970333333333333492e+00
9.670000000000005258e+00	3.041708333333334124e+00
1.153183333333333138e+01	2.842208333333333226e+00
1.031683333333334218e+01	2.618416666666665282e+00
7.901583333333335624e+00	2.722333333333333716e+00
8.344000000000002970e+00	2.501374999999997684e+00
8.974166666666667069e+00	2.670624999999998916e+00
1.010991666666666866e+01	3.415791666666665449e+00
9.298583333333336753e+00	2.540875000000001105e+00
9.522000000000002018e+00	3.340333333333329602e+00
9.979500000000001592e+00	2.748541666666663552e+00
1.120658333333333445e+01	3.515958333333332408e+00
9.531416666666673976e+00	2.689333333333337794e+00
8.753333333333333854e+00	3.154083333333334682e+00
8.844333333333340263e+00	2.822083333333333499e+00
7.693749999999995204e+00	2.640249999999996433e+00
8.096583333333324362e+00	2.356374999999999442e+00
7.153333333333330657e+00	2.684000000000000608e+00
5.029583333333333073e+00	2.682999999999997165e+00
6.441416666666666124e+00	2.819166666666666377e+00
5.693749999999999645e+00	2.533416666666665318e+00
7.488583333333335368e+00	4.898749999999997939e+00
9.072416666666667240e+00	3.007833333333330916e+00
1.049075000000000024e+01	3.882499999999998508e+00
9.226083333333331638e+00	3.197833333333333528e+00
8.591749999999988674e+00	3.638249999999998430e+00
8.801916666666672384e+00	2.997166666666665424e+00
0.000000000000000000e+00	0.000000000000000000e+00
8.553083333333335148e+00	3.042374999999995389e+00
1.114133333333333020e+01	3.009458333333329794e+00
9.496916666666665563e+00	2.973749999999995453e+00
1.233541666666666536e+01	3.321958333333332902e+00
9.477500000000002700e+00	2.781374999999998376e+00
1.216283333333333161e+01	3.543624999999999137e+00
1.499649999999999572e+01	3.015541666666664788e+00
8.515916666666665691e+00	3.436249999999997140e+00
1.637858333333332794e+01	3.422666666666665414e+00
1.667975000000000563e+01	3.954791666666666039e+00
1.444883333333332942e+01	4.043375000000000163e+00
1.320533333333333559e+01	4.447875000000005130e+00
1.516791666666667560e+01	4.380499999999993399e+00
1.236825000000000507e+01	2.973999999999997534e+00
2.771600000000001174e+01	3.994916666666669336e+00
1.297708333333334352e+01	3.190958333333332675e+00
1.013308333333334055e+01	3.158374999999998156e+00
1.098499999999999766e+01	3.439958333333332341e+00
1.157300000000000040e+01	2.935750000000002746e+00
