1.414641666666666353e+01	3.924333333333338114e+00
1.110791666666666977e+01	3.689500000000005109e+00
1.231991666666666241e+01	3.791249999999997566e+00
1.349808333333332833e+01	4.091208333333332448e+00
1.217033333333333367e+01	3.870666666666664923e+00
1.192533333333333090e+01	3.795583333333325982e+00
1.237024999999999153e+01	3.318166666666674036e+00
1.360891666666666566e+01	3.838499999999998913e+00
1.336266666666668534e+01	4.382624999999994664e+00
1.113316666666665888e+01	4.247625000000001982e+00
1.363866666666664784e+01	4.249333333333332519e+00
1.241533333333333822e+01	3.900541666666661023e+00
1.591116666666667179e+01	4.819416666666669791e+00
1.937899999999999778e+01	4.509625000000004214e+00
1.750066666666667103e+01	3.993249999999998856e+00
1.582425000000000281e+01	3.540833333333329058e+00
1.541833333333332412e+01	4.064583333333330550e+00
1.698974999999999724e+01	4.163541666666668917e+00
1.854791666666666927e+01	4.412583333333335744e+00
1.970433333333333437e+01	4.429083333333336370e+00
1.431183333333332186e+01	4.063374999999997961e+00
1.369924999999999571e+01	2.710249999999999382e+00
1.191825000000000045e+01	3.524791666666668100e+00
1.342783333333333573e+01	3.925583333333335201e+00
1.334991666666665289e+01	4.453874999999998252e+00
1.206458333333332611e+01	3.514208333333332046e+00
1.126825000000000365e+01	2.710999999999998078e+00
1.426558333333333373e+01	2.672291666666670285e+00
1.552533333333333054e+01	3.297041666666665094e+00
1.323499999999999588e+01	3.409249999999998337e+00
1.142408333333333204e+01	3.556583333333330987e+00
1.165308333333334012e+01	3.128208333333327928e+00
1.364533333333332976e+01	3.943541666666661172e+00
1.382741666666666269e+01	2.878041666666668164e+00
1.108233333333333270e+01	3.858874999999999833e+00
1.458274999999999899e+01	3.078666666666663776e+00
1.359175000000000111e+01	3.668500000000000316e+00
1.404274999999999451e+01	3.163500000000002199e+00
1.183383333333333454e+01	3.796374999999999389e+00
1.339116666666667044e+01	3.416874999999999218e+00
1.530983333333333363e+01	4.075041666666668227e+00
1.483066666666667288e+01	2.671583333333335197e+00
2.394749999999999801e+01	2.781874999999999876e+00
1.286541666666667005e+01	3.392458333333331577e+00
1.600250000000000128e+01	3.175375000000002501e+00
1.358208333333331019e+01	3.782458333333335698e+00
1.466816666666667324e+01	3.178749999999999076e+00
1.430366666666666653e+01	3.791541666666661037e+00
1.356599999999999717e+01	2.258208333333332707e+00
1.724033333333333573e+01	3.584333333333337812e+00
1.510775000000000823e+01	2.924875000000000558e+00
1.541691666666666727e+01	3.748958333333331616e+00
2.012608333333333022e+01	3.062416666666664344e+00
