5.179645833333333727e+00,3.257479166666664483e+00
5.591770833333336910e+00,3.044000000000001371e+00
6.177333333333333343e+00,3.007458333333332234e+00
6.929833333333331069e+00,3.321020833333332867e+00
5.861750000000001570e+00,3.524708333333334664e+00
5.670395833333332192e+00,3.398895833333334338e+00
4.999291666666668910e+00,2.969374999999999432e+00
5.239708333333332746e+00,2.799333333333330565e+00
5.332895833333329172e+00,2.903791666666666327e+00
4.655937499999998508e+00,3.219708333333335837e+00
6.519541666666672342e+00,3.349166666666665737e+00
5.250541666666665996e+00,3.216458333333332753e+00
5.482812500000000533e+00,3.660416666666667762e+00
4.651145833333332646e+00,3.336083333333334178e+00
1.247541666666667126e+01,3.722000000000001307e+00
7.429541666666663602e+00,3.853020833333332895e+00
6.225958333333336370e+00,3.621937500000001364e+00
5.867083333333331652e+00,3.354541666666662536e+00
7.912729166666675695e+00,4.488604166666670281e+00
7.166812499999997144e+00,4.149354166666668675e+00
5.632541666666666558e+00,4.094499999999996476e+00
5.521875000000004974e+00,3.580249999999999488e+00
5.155312499999999076e+00,3.211124999999996454e+00
4.652708333333331225e+00,3.028750000000000053e+00
4.820229166666670118e+00,3.502999999999999670e+00
4.945812499999998835e+00,4.644124999999998948e+00
7.513668235704321852e+00,4.000708333333332867e+00
7.049958333333329108e+00,4.542979166666667012e+00
1.164059612944162225e+01,4.102874999999999162e+00
9.881645833333333684e+00,3.669354166666669137e+00
1.296568750000000136e+01,3.847270833333332973e+00
6.453229166666668348e+00,3.426479166666665854e+00
7.774562499999994714e+00,3.329687499999999467e+00
5.911812500000006132e+00,2.753937499999998373e+00
7.330645833333334416e+00,4.953749999999999432e+00
6.221979166666669059e+00,3.365000000000002878e+00
9.641666666666667496e+00,3.448020833333339752e+00
4.835312500000002345e+00,3.458750000000000213e+00
7.029645833333335148e+00,3.698104166666667858e+00
4.511520833333335645e+00,3.618499999999995165e+00
5.960479166666664774e+00,4.071416666666668682e+00
9.824895833333332718e+00,4.569395833333327772e+00
1.427229166666667126e+01,3.962062500000001819e+00
8.619541666666663104e+00,3.763500000000000068e+00
1.476752083333333232e+01,4.341000000000000192e+00
8.066895833333333599e+00,4.011770833333333286e+00
8.932187500000001279e+00,3.547166666666664803e+00
8.213666666666668448e+00,3.762020833333336256e+00
7.695916666666661854e+00,3.536062499999997222e+00
6.572729166666660738e+00,3.770937499999998721e+00
6.087437499999996504e+00,3.742520833333328412e+00
1.452402083333333316e+01,3.347020833333329559e+00
9.840625000000002842e+00,3.030895833333336675e+00
7.020999999999999019e+00,3.104083333333332639e+00
7.175187500000000718e+00,3.037708333333333677e+00
1.210525000000000162e+01,3.118104166666666011e+00
1.509541666666666870e+01,3.012229166666666735e+00
8.122708333333335418e+00,2.821437499999998266e+00
1.010908333333333076e+01,3.353645833333333215e+00
1.388668750000000074e+01,4.085937500000000888e+00
7.593895833333332845e+00,2.559812499999998270e+00
9.064541666666670494e+00,3.415124999999998856e+00
8.671375000000001165e+00,2.943124999999998437e+00
7.620062500000005734e+00,3.023166666666665670e+00
1.477537499999999859e+01,4.148750000000001492e+00
4.600437499999999957e+00,2.928249999999999797e+00
4.774291666666665712e+00,2.684083333333332266e+00
6.985416666666665719e+00,2.414729166666667481e+00
5.567499999999998117e+00,2.738416666666666721e+00
1.475029166666666569e+01,3.511812500000001336e+00
7.086229166666670132e+00,2.917520833333332231e+00
1.280524999999999380e+01,3.059875000000001677e+00
8.074500000000000455e+00,2.687937499999999424e+00
7.638229166666668846e+00,2.276229166666668302e+00
1.010789583333333219e+01,3.112583333333335034e+00
6.464062499999998934e+00,2.394916666666667027e+00
1.398247916666666946e+01,3.400958333333334416e+00
1.213206250000000352e+01,2.924979166666664465e+00
1.081783333333333275e+01,2.921874999999999556e+00
1.071522916666666347e+01,2.821187499999998849e+00
1.586683333333331802e+01,2.750791666666666302e+00
1.570479166666666160e+01,3.054416666666666558e+00
1.328454166666666580e+01,3.197000000000000952e+00
1.386227083333333709e+01,3.648687500000003858e+00
1.983183333333333564e+01,3.126958333333333062e+00
2.020772916666667385e+01,3.186312499999996550e+00
1.361608333333333398e+01,3.138770833333335730e+00
1.703910416666667516e+01,3.599937499999997570e+00
8.772833333333332817e+00,3.023312500000003400e+00
9.860625000000000639e+00,2.871354166666668206e+00
8.981874999999998721e+00,2.625750000000000473e+00
1.151845833333332436e+01,2.912354166666665911e+00
1.012789583333332999e+01,2.504208333333338032e+00
8.974166666666668846e+00,2.589666666666667005e+00
1.135525000000000340e+01,2.758958333333333179e+00
1.412362500000000054e+01,2.605062499999999392e+00
1.213760416666666586e+01,2.616895833333333421e+00
1.276906250000000398e+01,2.923145833333333776e+00
1.513152083333334019e+01,2.948354166666666387e+00
1.439964583333333614e+01,3.064416666666665456e+00
1.177156249999999460e+01,3.057437499999998920e+00
1.228249999999999531e+01,2.956374999999999975e+00
1.253027083333333458e+01,3.246895833333333314e+00
1.334858333333333746e+01,3.256062500000003190e+00
1.129943750000000335e+01,2.662791666666665780e+00
1.306872916666667095e+01,3.399416666666665421e+00
1.087004166666666549e+01,2.921250000000001013e+00
1.076587500000001008e+01,3.414958333333333762e+00
9.365333333333328625e+00,2.727791666666665726e+00
1.104756249999999795e+01,2.782833333333333492e+00
1.189887499999999498e+01,2.982708333333334405e+00
7.967562499999996106e+00,2.835729166666665968e+00
9.313812500000000938e+00,2.980812500000000753e+00
1.119339583333333721e+01,3.110520833333334068e+00
1.106983333333333519e+01,2.609333333333332838e+00
9.802083333333328596e+00,3.082833333333333314e+00
1.220174999999999876e+01,3.647437499999999666e+00
9.525333333333330543e+00,3.007520833333333421e+00
9.550541666666667595e+00,3.422312499999998092e+00
1.155658333333333232e+01,2.817895833333332156e+00
9.783875000000000099e+00,2.938958333333330231e+00
1.084318749999999909e+01,3.643541666666669343e+00
1.047987700488145535e+01,3.008250000000000313e+00
1.201479380341880088e+01,4.968000000000001748e+00
1.184365178571428245e+01,3.358145833333332497e+00
1.195248888888888672e+01,3.240520833333334849e+00
1.348533952702702265e+01,3.103270833333334089e+00
1.884114545107033933e+01,3.366791666666664185e+00
1.971966608255452158e+01,3.268312500000002174e+00
1.523957073643410887e+01,4.565104166666668739e+00
1.590911811926605424e+01,4.101562500000000000e+00
1.537147993471582730e+01,3.154895833333333233e+00
1.856255878995433761e+01,3.618229166666668384e+00
2.185565443425076992e+01,3.917062500000002778e+00
1.938374999999999559e+01,5.681666666666664867e+00
1.426482654206331446e+01,3.486145833333332611e+00
1.572265327380952016e+01,4.075291666666665868e+00
2.014754423515982040e+01,3.750791666666664526e+00
1.850172727272726547e+01,3.299833333333332952e+00
1.252217328660436735e+01,3.143270833333334124e+00
1.197185416666666491e+01,4.500270833333336995e+00
1.511849000754148520e+01,6.768249999999992106e+00
1.421424999999999983e+01,3.467812499999999964e+00
1.428021658986174991e+01,5.885749999999999815e+00
2.324177083333333016e+01,4.265729166666664796e+00
2.166618749999999594e+01,4.859041666666664483e+00
1.915745833333333081e+01,3.933500000000001773e+00
1.132378350614439455e+01,4.070958333333332568e+00
1.432101227168949720e+01,5.912125000000001407e+00
1.225751017441859680e+01,4.025895833333335005e+00
1.367564583333333772e+01,4.984104166666667446e+00
1.295515175840978728e+01,4.861645833333336775e+00
1.315670833333333078e+01,5.426958333333330664e+00
1.186850000000000449e+01,4.112729166666664327e+00
1.499585416666668181e+01,4.183562500000000739e+00
9.394520833333329435e+00,5.620374999999992127e+00
1.257589602446483568e+01,6.670458333333328937e+00
1.241445833333333582e+01,7.277562499999989498e+00
1.220587269585252521e+01,4.994041666666667822e+00
1.325492073170732077e+01,5.264416666666665634e+00
1.296516666666666495e+01,5.113250000000003403e+00
1.037764583333332524e+01,3.652500000000001190e+00
1.125552083333333364e+01,4.468020833333332220e+00
9.921233060747660204e+00,5.821312500000002110e+00
8.689520833333336469e+00,4.046083333333332810e+00
1.082352083333332615e+01,4.979750000000001009e+00
1.117983333333333462e+01,3.814750000000003194e+00
1.018700000000000117e+01,3.978375000000001549e+00
1.073994373052959972e+01,4.437833333333332853e+00
1.035220833333333168e+01,5.700604166666670025e+00
1.226668750000000685e+01,4.574541666666659623e+00
1.247172916666666964e+01,4.408416666666664874e+00
1.003131250000000207e+01,4.348729166666666757e+00
1.048399999999999821e+01,3.783062500000000661e+00
1.112247916666666292e+01,4.675791666666663460e+00
1.710533236434106996e+01,4.473187499999999872e+00
1.342028216205837410e+01,3.775208333333336164e+00
1.366039120370370696e+01,3.747833333333339567e+00
1.373336357526882168e+01,5.068354166666668270e+00
1.472475769680068325e+01,4.971791666666671716e+00
1.201188738738738948e+01,4.649041666666668959e+00
1.080825277777776883e+01,3.605541666666667311e+00
9.287729166666666814e+00,5.844791666666667496e+00
7.462708333333337052e+00,3.763854166666666501e+00
1.402422916666666453e+01,5.573062500000006025e+00
1.485083333333333222e+01,4.291854166666666970e+00
1.435314583333333260e+01,3.401708333333330003e+00
1.150325000000000131e+01,3.504874999999999297e+00
1.704458333333333542e+01,3.137458333333333016e+00
1.061037500000000122e+01,3.146229166666668853e+00
1.306181249999999494e+01,3.689270833333332611e+00
9.150166666666665449e+00,4.905354166666663573e+00
1.250789583333333255e+01,3.973874999999999158e+00
7.483958333333333712e+00,3.694312500000002331e+00
1.239635416666666856e+01,2.585229166666666245e+00
1.332364583333333741e+01,4.069333333333334579e+00
7.505958333333332178e+00,4.242208333333337578e+00
1.210481249999999065e+01,3.189499999999998892e+00
6.875479166666663033e+00,3.738333333333332398e+00
8.243312500000008924e+00,2.856229166666663488e+00
7.985749999999995907e+00,3.229770833333331481e+00
9.926562499999993960e+00,3.396833333333335148e+00
1.621789583333332985e+01,4.410729166666666146e+00
1.138170833333333576e+01,6.256333333333332192e+00
1.175675000000000381e+01,3.469854166666666462e+00
1.339170833333333732e+01,4.803499999999999659e+00
1.236639583333333192e+01,5.706541666666666401e+00
1.364004166666667217e+01,3.794312499999998423e+00
1.171693750000000200e+01,3.493645833333336448e+00
1.376075000000000870e+01,4.124749999999999694e+00
1.191589583333333024e+01,4.735499999999998266e+00
7.568666666666662657e+00,4.767520833333332320e+00
9.734145833333334608e+00,3.191895833333331822e+00
8.155458333333331922e+00,3.412541666666665918e+00
1.280889583333332737e+01,3.710437499999998501e+00
1.152700000000000458e+01,4.224708333333333954e+00
8.296958333333336100e+00,3.801000000000001044e+00
1.592395833333332433e+01,5.819458333333333400e+00
9.081125000000003666e+00,3.405770833333332526e+00
1.216929166666667328e+01,3.296395833333335190e+00
1.018641666666666978e+01,5.015270833333332234e+00
1.004785416666666364e+01,3.492000000000001769e+00
9.211625000000005059e+00,3.301145833333333890e+00
8.608354166666664753e+00,2.951208333333334544e+00
9.380458333333333343e+00,4.124145833333336064e+00
8.562666666666665094e+00,2.860729166666666323e+00
1.344554166666667605e+01,2.896395833333335723e+00
9.253791666666668192e+00,3.197874999999998025e+00
1.317172916666666538e+01,4.521666666666663836e+00
1.427993750000000261e+01,3.380937499999997264e+00
9.687020833333320979e+00,3.815270833333332057e+00
1.255983333333334073e+01,2.365895833333336640e+00
9.489250000000001961e+00,3.237958333333335936e+00
1.151099999999999923e+01,3.375354166666666877e+00
1.670162500000001415e+01,3.151374999999999815e+00
1.119568749999999824e+01,2.757499999999999396e+00
8.946916666666663076e+00,3.252729166666666671e+00
1.015777083333333408e+01,3.209979166666667716e+00
9.712166666666664838e+00,3.376833333333332465e+00
8.611124999999997698e+00,4.078812500000001506e+00
1.030660416666667345e+01,2.828145833333333137e+00
7.884499999999995623e+00,3.554270833333331048e+00
1.309479166666666217e+01,2.722541666666665083e+00
1.261618750000000588e+01,3.080041666666667677e+00
1.084458333333333080e+01,3.006479166666667702e+00
1.334739583333333357e+01,2.853437500000002736e+00
7.673750000000001847e+00,3.566541666666666721e+00
1.333312499999999901e+01,3.654312499999998742e+00
1.383554166666666418e+01,3.256250000000001421e+00
2.174835416666667243e+01,3.157979166666668114e+00
1.123781250000000398e+01,2.513958333333333073e+00
6.554270833333331048e+00,2.835666666666667446e+00
6.219562499999994998e+00,2.633375000000000465e+00
8.297874999999997669e+00,3.849312500000004356e+00
9.438854166666665435e+00,2.931020833333334963e+00
9.591437500000003169e+00,2.751952582956258553e+00
1.466135416666667091e+01,2.774375000000000036e+00
9.582645833333330643e+00,2.598315205627706348e+00
8.092125000000001123e+00,3.051395833333333307e+00
1.736656249999999702e+01,2.888000000000000789e+00
5.473145833333334487e+00,4.114883387445887664e+00
1.224016666666666708e+01,2.826412677304964927e+00
1.305064583333332706e+01,2.772145833333332199e+00
1.226591666666666569e+01,2.985791666666666622e+00
1.045058333333333067e+01,3.475354166666666966e+00
9.471458333333336199e+00,2.711312500000001791e+00
9.575291666666668533e+00,2.786249999999996341e+00
1.367804166666667065e+01,2.744791666666669183e+00
1.099220833333334113e+01,3.864979166666669741e+00
1.137870833333333032e+01,2.880666666666666487e+00
1.029245833333333593e+01,3.046541666666666703e+00
1.155385416666665677e+01,2.785645833333334487e+00
1.107343750000000071e+01,2.847708333333333730e+00
1.301352083333333098e+01,2.829666666666667663e+00
1.167058333333333664e+01,2.829708333333334380e+00
7.683416666666662564e+00,2.640395833333330611e+00
1.252149999999999963e+01,3.276895833333333119e+00
9.992749999999997357e+00,3.788708333333330458e+00
1.001879166666666165e+01,3.940458333333332064e+00
1.139677083333333130e+01,2.741624999999999091e+00
1.336025000000000063e+01,5.559937499999996646e+00
9.873958333333330728e+00,2.619416666666664284e+00
5.622208333333334807e+00,2.795333333333331005e+00
1.012431249999999139e+01,3.921479166666665517e+00
8.593562500000002657e+00,2.997708333333334085e+00
1.212583333333332902e+01,4.558895833333334480e+00
6.963270833333329080e+00,3.229874999999997165e+00
7.209354166666665620e+00,3.211020833333333879e+00
8.705604166666667254e+00,2.863312499999999261e+00
8.240416666666668277e+00,3.070208333333333428e+00
1.016404166666666953e+01,2.807458333333330280e+00
1.371408333333333474e+01,3.939562500000000966e+00
9.115625000000004974e+00,3.643375000000000696e+00
9.580708333333333826e+00,3.381562499999999361e+00
9.190208333333337976e+00,3.104145833333332938e+00
1.721097916666666805e+01,3.795145833333334107e+00
1.339954166666667490e+01,3.101479166666666565e+00
1.989377083333332763e+01,6.510937500000003375e+00
1.354191666666666194e+01,4.934562499999991303e+00
1.250539583333332772e+01,4.465812500000001073e+00
1.795014583333333746e+01,4.481749999999998124e+00
8.924500000000001876e+00,3.461979166666661278e+00
1.387277083333333039e+01,3.250999999999999446e+00
1.147718749999999410e+01,3.684458333333333169e+00
9.759000000000002117e+00,3.352041666666663922e+00
1.000333333333333385e+01,2.516437500000001215e+00
8.541687500000001876e+00,2.802166666666665584e+00
6.959541666666662074e+00,2.579541666666666622e+00
6.136791666666663758e+00,2.387229166666668068e+00
7.313770833333339993e+00,3.809455542499018854e+00
9.077187500000000853e+00,3.291936613475178408e+00
4.044458333333333933e+00,2.749165760869563435e+00
6.722729166666663758e+00,2.916503502949849391e+00
7.717958333333337251e+00,2.580263888888888690e+00
7.039520833333336114e+00,2.604246058558556953e+00
7.007708333333340533e+00,2.411069940476188833e+00
7.346791666666668164e+00,2.715280555555553477e+00
5.295062500000001116e+00,2.986316441441441150e+00
1.020595833333333147e+01,3.101193924375920119e+00
7.729395833333337684e+00,2.882007177033492518e+00
6.784041666666669634e+00,2.874528400597909705e+00
6.332125000000002224e+00,2.795804652466367557e+00
7.251312500000000050e+00,2.785166666666666124e+00
7.277583333333335958e+00,2.794791666666668117e+00
7.482520833333345500e+00,2.919562500000003169e+00
6.280208333333336057e+00,2.956291666666667872e+00
6.788250000000008555e+00,3.061791666666666245e+00
5.990437500000005855e+00,3.566208333333334757e+00
6.517020833333335261e+00,2.914958333333335538e+00
1.230487499999999912e+01,3.423663177830939652e+00
5.887458333333336569e+00,2.791250000000000231e+00
5.209583333333332789e+00,3.103708333333333513e+00
4.184062499999997797e+00,3.214562499999998657e+00
4.801812500000000483e+00,3.359095132743364243e+00
4.739062500000001066e+00,3.809124999999999428e+00
6.028520833333332440e+00,3.762416666666660969e+00
3.842374999999998764e+00,3.764083333333331893e+00
4.695354166666663609e+00,3.247770833333333051e+00
4.473791666666657285e+00,3.781416666666669535e+00
4.951833333333329534e+00,4.117143042264755692e+00
5.826020833333330984e+00,4.140104166666668917e+00
5.865020833333337791e+00,3.317235223935391719e+00
5.734958333333327829e+00,3.990000000000001101e+00
5.744118407172992491e+00,3.493257575757573008e+00
5.766333333333337308e+00,4.061849557522123177e+00
4.829874999999999474e+00,3.139145833333328639e+00
5.656479166666667169e+00,3.334499999999998909e+00
