7.236499999999996824e+00	3.117916666666671333e+00
4.850666666666666238e+00	2.881500000000009276e+00
4.866916666666667446e+00	2.518208333333333826e+00
5.027250000000000441e+00	2.638666666666667382e+00
4.284249999999999226e+00	2.528083333333334348e+00
4.708083333333332732e+00	2.951833333333338416e+00
5.636250000000002203e+00	3.085999999999998522e+00
5.814250000000000362e+00	2.617541666666665101e+00
5.960083333333336064e+00	2.748874999999997737e+00
5.095583333333332909e+00	3.483583333333333698e+00
6.430583333333333762e+00	2.849916666666664433e+00
4.794416666666664106e+00	2.390666666666666273e+00
6.809916666666667062e+00	3.151791666666666103e+00
1.047524999999999551e+01	3.710083333333331623e+00
8.847749999999996007e+00	2.714208333333330891e+00
8.584499999999998465e+00	2.670666666666670519e+00
7.997833333333330685e+00	2.776249999999998774e+00
9.949666666666663772e+00	3.185875000000000679e+00
1.129799999999999649e+01	3.659541666666664916e+00
1.360099999999999376e+01	3.526124999999996401e+00
7.937500000000000888e+00	2.729166666666665630e+00
7.593916666666664206e+00	2.416041666666665311e+00
6.933833333333333293e+00	2.647250000000000103e+00
7.815833333333333854e+00	2.902958333333332419e+00
6.525750000000001272e+00	3.072999999999999510e+00
0.000000000000000000e+00	0.000000000000000000e+00
1.017633333333333567e+01	5.099958333333329819e+00
8.725249999999997286e+00	2.509208333333332597e+00
9.832833333333327985e+00	2.729958333333331488e+00
7.735749999999996795e+00	2.670958333333332657e+00
8.126916666666666345e+00	4.060333333333338679e+00
7.463166666666663396e+00	2.582166666666665833e+00
9.002583333333328497e+00	3.369416666666665616e+00
9.996083333333336540e+00	2.565708333333335034e+00
5.789916666666668377e+00	2.739291666666666014e+00
9.479999999999996874e+00	2.864624999999997979e+00
7.449083333333332391e+00	2.767166666666663222e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
